601155,0.611
002640,2.187
600152,1.261
002348,1.211
603908,1.26
605388,0.642
603068,0.792
002448,1.026
000757,1.65
002009,1.532
603339,1.123
000880,0.838
603192,0.696
001872,1.055
603656,1.313
603703,0.924
600303,1.267
000600,0.794
601677,0.75
603755,1.028
002449,1.602
002883,1.049
603680,1.211
002305,0.553
603303,1.068
600585,0.855
600297,1.119
600667,1.305
000570,0.88
603300,0.54
600382,0.682
002014,1.102
000850,0.76
600390,1.309
002693,0.957
002545,0.905
600555,0.501
600250,0.938
002501,0.106
603360,0.265
000933,2.225
002725,1.085
000520,0.59
601777,0.494
600125,0.724
600510,1.006
601388,1.162
600622,0.849
002558,0.336
603238,0.857
002977,1.824
600322,0.833
002034,1.151
002035,1.105
000096,1.242
600675,0.563
000619,0.985
002769,1.066
000589,1.003
002262,1.376
600386,0.799
002003,0.585
000659,0.93
600583,0.955
002394,0.798
600702,-0.356
600388,0.789
603306,0.797
002365,1.335
603669,1.107
605001,0.834
002016,1.128
603113,0.466
002859,1.135
600106,0.604
002442,1.268
000951,1.101
603035,0.922
002749,1.058
603501,0.888
600606,0.823
600162,0.967
600376,1.075
600350,0.064
002157,1.188
601633,1.572
603076,0.67
600112,0.86
002801,1.086
600265,0.377
000400,1.747
600743,0.735
002515,1.188
601577,0.958
601166,0.79
600361,0.97
002852,1.423
600287,0.998
600155,2.021
000650,1.035
000735,0.707
603037,0.659
603221,0.933
002550,0.903
002469,0.703
603677,0.389
603801,0.963
601928,0.541
600246,0.863
603023,1.264
002563,1.48
002758,0.697
603895,0.552
600690,1.083
002535,0.245
002503,1.241
000089,1.23
002241,0.569
000789,1.429
603181,0.948
002377,0.941
605222,0.793
600310,0.876
603323,1.042
605128,0.681
601126,1.248
600190,0.972
600052,0.899
600979,0.229
600830,1.275
600548,0.378
000006,1.592
000988,1.291
002620,1.286
000671,0.426
002451,1.278
601588,0.82
600173,0.652
600794,1.181
600834,1.302
600963,0.961
600626,1.154
600580,1.24
002372,0.363
002367,1.163
603889,0.758
600229,0.944
601579,1.874
002222,0.991
600884,1.05
601997,0.838
601128,0.807
600618,0.991
603009,1.097
603018,0.935
002350,0.627
002526,0.976
601512,0.559
601318,1.158
002475,0.961
600897,0.352
600243,0.545
603931,1.388
002252,0.929
002196,1.223
002684,0.276
600674,0.31
600704,0.685
603816,0.995
002194,0.582
000510,0.98
600118,1.337
600377,0.147
600338,1.901
601601,1.074
600933,1.29
002127,1.651
600653,1.289
002156,0.901
600232,1.1
600616,1.921
600266,0.751
600821,0.288
002892,0.737
000705,1.341
603488,0.806
601816,0.23
002193,0.873
600725,0.346
000045,1.493
601233,1.489
002002,1.082
002617,2.06
000023,1.13
000402,0.494
002776,0.906
603629,1.161
600098,0.373
002453,0.87
601818,1.097
603613,0.704
002863,0.271
600755,0.986
002913,1.313
002743,0.995
601003,0.36
603099,0.92
600854,0.786
605006,1.676
000565,1.257
600177,0.496
600320,0.761
603586,0.973
600262,1.022
603399,1.605
600008,0.552
600838,0.689
603787,1.406
603212,1.283
601619,0.719
603612,2.477
002637,1.142
002248,0.629
002209,1.05
002661,1.206
603218,1.799
000063,1.616
002133,0.745
600500,0.772
601939,0.487
002140,0.829
600790,0.633
600683,0.694
002334,0.809
002381,1.351
002324,0.884
600533,1.353
600649,0.358
002483,1.097
600486,1.096
000040,1.462
002945,1.498
600873,1.147
000513,1.199
002926,1.578
002330,1.013
600575,0.609
600999,1.818
600075,0.941
002797,2.056
600746,0.491
601107,0.56
002408,0.952
000090,1.505
000617,1.111
603166,1.14
002539,0.71
600688,0.743
002490,0.316
600329,0.722
600958,1.709
002619,1.728
000628,0.478
603363,1.113
603095,0.543
600373,1.157
600433,0.842
600000,0.698
002839,1.201
600787,0.76
600077,0.946
002270,1.371
600936,0.945
000902,0.825
002809,1.27
600089,1.018
600426,1.503
002481,0.893
600660,-0.074
002569,1.446
600356,0.966
002910,1.022
600736,0.76
603335,0.863
600011,0.835
600327,1.281
600064,1.063
002419,0.961
603020,1.237
600332,0.952
601869,0.76
603081,0.81
000046,1.491
003017,0.672
600640,1.64
000980,0.181
000732,1.082
000514,0.769
601006,0.429
603042,0.719
600235,1.07
603228,1.214
000039,1.863
000861,1.447
605058,0.612
600522,0.938
000883,0.886
600708,0.727
002054,0.714
002734,1.412
000593,0.596
000415,1.169
000008,0.717
000695,1.567
600389,1.087
601238,0.737
002705,0.342
600405,0.872
600393,0.85
601857,0.381
000803,0.314
601188,0.932
001965,0.484
603799,1.305
000534,1.026
000573,1.783
000721,0.95
603169,1.095
600993,0.844
600160,0.754
000848,1.099
002144,0.702
600956,1.322
603726,0.749
603178,1.118
603121,1.04
603893,0.997
000401,1.02
600771,1.473
002840,0.849
603596,1.582
601900,0.787
000700,1.548
600713,0.843
600256,1.058
002363,1.431
603848,0.37
002966,0.776
601328,0.426
002666,1.378
000532,1.067
603385,1.459
600668,1.123
000733,1.875
600272,1.074
600319,0.24
600491,0.588
002300,0.747
000812,1.345
000540,1.268
002375,1.347
600138,0.698
603136,0.764
000019,1.5
600499,0.729
600586,1.078
000333,0.779
002159,1.229
600985,1.074
600582,0.782
002478,0.657
002939,1.535
600416,0.92
603290,1.046
600104,1.28
600692,0.905
600400,0.527
600843,0.929
600082,1.14
600664,0.702
600115,0.994
000430,0.771
603368,0.651
600567,0.797
600105,0.502
600654,0.713
600774,0.841
600209,0.229
002568,-0.09
002486,1.212
002412,0.778
603429,0.982
002542,0.816
600928,1.305
601727,0.713
002881,1.634
601668,0.385
601015,-0.153
002279,1.026
600223,1.407
600251,1.393
002508,0.953
601827,0.596
000636,1.743
002543,1.034
600131,0.425
002151,0.585
600268,1.474
600200,1.142
603699,0.987
600030,1.596
002309,0.619
600818,0.981
002936,0.91
000042,0.72
603012,0.901
000007,0.001
601390,0.637
000966,0.529
600901,1.086
002906,1.846
002010,1.012
601607,1.072
600908,1.092
002745,1.92
002118,1.409
000590,0.891
600880,1.18
001896,1.121
603900,0.848
002446,0.988
603022,1.327
000606,0.89
002011,0.902
002596,0.896
603286,1.178
603197,0.965
600495,1.029
601933,0.772
002533,0.88
600601,1.279
603758,0.805
002048,1.156
600028,0.348
603226,0.66
600605,0.876
600425,1.289
000036,1.062
600015,0.642
600867,0.792
600846,1.098
002224,1.129
002073,1.252
603860,0.909
600237,1.542
002276,1.167
603103,0.586
002742,0.33
600976,0.969
603800,0.793
002979,1.273
603896,0.108
600896,0.208
000551,1.787
600592,0.674
601077,0.95
600060,1.441
000919,0.572
600479,0.858
600698,0.586
600478,1.12
601566,1.063
002058,0.399
600749,0.877
000726,0.583
003008,1.218
600249,0.663
600091,0.208
002671,0.748
600886,0.499
002648,0.583
600231,0.775
601169,0.639
002668,1.097
000925,0.921
601518,0.771
601333,0.829
605108,0.722
002938,0.603
600050,0.733
002274,1.006
002549,0.94
000686,1.716
603958,1.946
002948,0.977
600365,0.582
000886,1.611
002679,0.467
603390,1.056
601398,0.573
601998,0.714
600593,0.298
603001,1.062
002534,1.129
002841,0.183
601801,0.805
600609,1.613
002808,0.603
600007,0.869
603823,1.131
000987,2.394
000572,-0.28
002703,1.38
600909,1.632
603486,0.211
600351,1.525
600033,0.322
003816,0.526
600308,1.181
600883,1.256
002872,0.762
002306,0.376
603089,1.599
603278,0.751
002165,1.996
600758,0.205
002398,1.361
002492,1.301
603999,1.061
600406,0.89
002390,0.989
000059,1.046
601996,0.92
600035,0.523
600650,1.04
600919,0.71
002772,0.854
600814,0.842
002015,0.972
002692,0.119
000996,1.643
000759,0.428
600339,1.388
601019,0.641
002690,1.533
600881,1.036
600684,0.952
600252,0.842
601330,0.932
002707,0.791
002444,1.276
002598,0.811
002131,1.164
600981,1.015
000761,0.879
603580,0.742
600577,1.489
002337,0.641
603727,0.602
000429,0.245
002858,0.299
000712,1.75
600829,0.964
600269,0.546
600665,0.467
002226,0.797
601088,0.398
600890,0.147
600498,1.279
600959,0.637
600021,0.599
000576,1.399
000539,0.468
000937,1.339
600509,0.556
600380,1.151
603039,0.438
002818,1.708
002699,2.088
603826,0.312
600939,0.821
605111,1.556
002561,0.769
600392,1.42
601229,0.596
002682,0.245
605318,0.26
002242,1.258
601860,1.354
601226,0.776
002516,1.332
601916,0.78
000927,0.334
000968,1.151
600629,0.693
002807,0.906
601899,1.808
000548,1.075
002249,0.237
603088,0.911
603187,0.1
600025,0.19
600261,0.864
000553,1.001
002599,0.949
002513,0.689
002303,1.169
600641,1.238
002480,1.161
600236,0.223
600009,0.809
000301,1.182
002647,1.149
000591,1.611
600918,2.216
603966,0.551
002181,0.906
603737,0.871
600730,1.3
000717,1.293
002059,0.878
600148,0.812
600192,0.985
601555,1.587
603619,0.501
000627,0.978
002213,0.974
603338,2.257
600016,0.502
002718,0.611
600676,0.861
600429,0.828
603655,1.531
601001,1.48
000668,0.877
603729,0.77
600642,0.461
002282,0.456
601766,0.666
603679,1.237
002128,1.533
600673,0.91
002294,1.332
600379,0.99
002182,1.537
002012,1.129
600176,1.145
600133,0.952
000488,1.2
000605,0.937
600639,0.919
600062,0.722
603926,0.862
000821,0.508
603557,0.757
002927,1.179
002227,-0.275
600056,0.704
600729,0.49
600520,1.054
601009,0.964
600551,0.829
600643,1.292
600841,0.651
605178,0.839
603949,1.732
600409,1.682
002556,0.996
000967,1.131
600421,0.01
600793,1.105
600588,1.11
603359,1.118
600826,0.691
603798,0.788
600420,0.993
600750,0.927
600718,1.043
000885,0.811
002020,0.992
600081,1.589
002032,0.696
601116,0.811
000504,0.635
603928,1.249
605158,1.209
603808,1.726
603959,0.675
600061,1.853
603985,1.23
002817,1.052
603967,1.225
603788,1.221
603898,0.854
603813,0.858
603379,0.946
002781,-0.235
601336,1.526
601628,1.246
603833,1.119
002410,1.765
603980,0.73
603963,1.012
603768,0.363
603757,0.788
603665,0.027
603648,0.939
603589,1.546
603567,0.749
603377,-0.282
603117,1.052
603111,0.701
601988,0.331
601718,0.761
601699,1.398
601658,0.084
601608,1.229
601288,0.285
601258,0.354
601186,0.61
601177,0.747
601099,1.966
601010,0.771
601002,1.029
600917,0.291
600871,0.163
600864,1.834
600863,0.582
600828,0.974
600816,0.269
600815,0.274
600795,0.686
600780,0.723
600721,0.36
600694,0.7
600693,0.854
600687,1.386
600637,0.907
600611,0.698
600595,-0.218
600578,0.535
600569,0.724
600558,0.938
600528,0.713
600512,0.997
600463,1.272
600462,-0.259
600415,1.25
600369,1.596
600301,0.345
600295,1.969
600288,0.689
600277,0.893
600228,0.515
600226,0.815
600225,-0.105
600221,0.721
600220,0.679
600202,1.26
600191,1.838
600170,0.332
600163,0.931
600153,0.917
600108,0.81
600086,1.017
600054,0.626
600027,0.821
600020,0.561
003004,4.805
002958,1.157
002895,1.33
002865,0.609
002846,1.089
002673,1.44
002662,1.186
002653,1.755
002630,1.514
002586,0.46
002575,-0.487
002574,0.818
002567,1.168
002482,0.812
002447,0.193
002437,1.735
002403,1.207
002385,1.071
002347,1.129
002344,0.919
002333,0.325
002325,1.207
002316,1.598
002280,-0.015
002228,1.749
002219,-0.134
002200,0.44
002116,0.915
002067,1.224
002037,1.328
002029,0.903
002027,0.922
002013,1.49
000982,0.44
000973,1.395
000972,0.406
000953,0.358
000950,0.59
000909,0.93
000900,0.608
000813,0.583
000778,0.867
000709,0.592
000665,0.671
000616,1.349
000611,0.5
000609,1.488
000558,1.031
000528,1.351
000516,1.076
000419,0.972
000407,0.482
000404,1.258
000166,1.468
000157,1.513
000056,0.721
603345,0.518
603989,0.725
000739,1.035
003010,2.245
603158,0.733
601211,1.328
600872,1.041
002158,0.8
002233,1.406
600141,1.258
002250,0.582
600663,0.895
603017,1.069
603698,0.791
603199,0.629
002888,0.877
000626,0.666
002043,1.294
600097,0.464
601828,0.471
600422,1.167
002674,0.173
002424,1.045
600624,0.884
000828,1.497
000151,0.824
000408,0.088
600276,1.106
605003,0.729
000989,1.036
002001,1.15
603003,0.813
600315,1.255
002500,1.513
600727,1.469
000906,0.59
603365,1.071
600031,1.548
601799,0.752
000061,1.059
600992,0.996
002969,0.861
603738,1.065
603789,0.432
600113,0.397
002608,0.78
600630,0.726
603817,0.615
601198,1.744
002580,1.114
601137,1.464
600877,0.832
603885,1.062
002789,0.594
000888,0.522
600710,0.979
002231,1.348
600820,0.71
002957,0.938
603351,0.868
601368,0.656
600825,0.485
603268,0.993
600987,0.493
002130,1.591
000859,1.336
601100,1.294
002328,1.046
600283,0.776
600444,1.151
603038,0.717
002179,0.319
002782,0.804
603676,0.927
603366,0.742
002614,1.62
002349,0.974
600306,0.14
002737,1.461
603160,1.202
600107,0.691
002423,1.118
000852,0.852
600550,1.332
000055,1.333
002951,0.934
000833,0.778
601688,1.31
600053,1.474
002487,1.458
002433,0.873
000554,1.093
000062,1.291
002788,1.043
600210,0.89
603227,0.758
600545,0.751
600802,1.439
600608,0.185
603637,0.985
603326,0.702
600977,0.742
000632,1.256
000912,1.057
601990,1.276
000543,0.788
601007,0.635
002815,1.36
002265,0.888
002336,0.656
600962,0.876
000922,1.472
600490,1.652
600719,1.024
000875,0.917
600724,1.038
603025,0.749
003001,0.772
002430,-0.005
603458,0.832
600458,0.991
002135,0.938
002246,1.015
002634,0.106
002739,0.792
000791,0.709
600801,0.86
000825,0.987
000755,0.908
603803,0.806
601788,1.946
600128,0.843
000819,0.802
000680,1.31
002443,1.107
600241,0.298
002676,1.001
600230,1.512
603706,1.323
603955,1.047
600068,0.624
002564,0.943
002527,0.841
600853,0.591
603818,0.945
600387,0.982
002643,1.314
000716,1.378
600969,0.692
600671,0.2
600282,0.749
000970,1.031
002033,0.558
002687,0.818
002354,-0.287
600051,0.916
000014,1.67
600868,0.883
002790,0.923
000836,0.745
002502,0.605
002961,1.152
000999,0.571
601106,1.022
603556,0.67
600697,0.886
002188,0.42
000898,0.957
603118,1.325
600363,1.594
002384,1.253
601666,1.644
002521,0.947
600101,0.815
000728,1.123
002655,1.094
002026,0.294
000783,1.848
600186,0.677
603607,0.862
002589,0.85
002119,1.189
002254,1.334
600808,0.84
601568,1.517
000150,1.032
002826,1.554
600423,0.452
600353,1.142
603059,0.934
002393,0.791
000756,0.448
600399,0.604
000702,1.102
600217,0.831
002868,0.686
002907,0.562
601158,0.31
002322,1.391
600850,0.752
600681,0.996
002905,0.51
000017,0.808
002963,0.892
002925,1.472
600275,-0.245
600682,1.221
600455,0.982
603421,0.971
601108,1.722
000887,1.598
000913,0.454
600561,1.416
002722,0.768
002195,1.05
002291,1.786
002713,1.235
600968,0.568
600188,1.082
002916,1.346
002611,0.925
603222,-0.254
002786,0.757
002641,1.523
603098,1.018
002565,1.835
002522,1.392
002044,0.665
000707,0.231
000156,1.131
002310,0.474
603611,1.231
601369,1.149
002072,0.453
601567,1.122
002038,1.019
002774,0.83
002731,0.91
601985,0.768
600508,1.169
603080,1.196
002675,1.051
000881,1.508
603863,0.952
600100,0.959
000802,1.026
002670,2.224
601901,1.262
002828,1.275
000788,0.842
002494,1.237
002370,0.862
600861,-1.409
600728,0.923
002155,1.148
600652,0.461
601319,1.074
600302,1.612
000929,1.32
000809,0.587
600452,0.447
603269,0.936
002122,-0.126
000509,0.376
002189,1.205
603866,0.893
600635,1.043
002497,1.705
601989,0.907
002327,1.198
600996,1.089
600720,1.585
603588,0.615
003007,1.432
603998,1.086
002435,0.971
000960,1.546
002161,1.28
002538,1.102
600975,1.187
600860,0.499
000078,1.287
603948,1.611
000862,0.95
000568,1.489
600502,1.152
000993,1.105
600103,0.549
002313,1.164
000608,0.82
603822,0.94
601117,0.811
603496,0.651
603616,1.064
600686,1.89
600837,1.77
600858,1.295
000901,1.202
603585,0.759
600354,-0.007
603707,0.161
000048,1.143
600408,0.622
002632,0.997
600360,1.551
002269,0.411
603876,1.302
002972,1.114
600965,1.189
603010,0.386
600811,1.187
603387,0.929
603055,0.891
600023,0.403
000531,1.346
002738,1.529
002573,0.75
603682,0.781
600367,0.9
603909,-0.172
603367,0.9
603053,0.772
603217,0.78
601038,1.367
601949,1.067
002689,0.821
002273,1.386
002857,0.566
002793,1.189
600168,0.792
000750,2.301
002406,0.989
002587,1.015
000403,1.18
601696,2.316
600346,1.582
002805,1.699
601375,1.622
600831,1.25
601881,1.614
000917,0.917
000777,1.265
600475,1.1
603933,1.233
600123,0.867
002307,1.135
002730,1.299
002566,1.158
603032,1.097
002139,1.48
603093,1.461
002748,1.18
600540,1.361
601595,1.002
603015,0.946
601118,0.972
002392,1.16
000731,0.723
601113,0.339
002855,1.441
000790,0.956
601020,1.907
600751,1.796
600678,1.664
002174,1.522
600572,1.003
000070,1.82
002517,0.967
000417,1.183
600563,1.031
002162,0.456
000679,0.489
600777,0.93
600638,0.312
603878,0.766
600370,0.299
002267,1.018
600487,0.872
002298,1.526
002800,1.058
002485,0.544
002335,1.313
600307,0.795
603633,1.433
002590,1.725
002364,1.194
600615,1.326
603701,1.399
002114,0.707
002970,0.708
600358,0.467
600326,1.33
000978,0.947
000807,1.673
603320,0.634
603551,0.685
600602,1.07
002870,1.045
600535,1.025
002726,0.57
603236,1.082
002644,1.08
002473,0.736
002369,1.785
601086,0.988
000997,0.964
600929,0.904
603036,0.893
601992,0.58
000835,0.002
002429,2.012
002361,0.854
000068,0.96
000672,1.175
600439,1.394
600887,1.744
600530,0.522
002955,0.744
002766,0.272
002714,0.935
002795,0.425
600212,0.853
603617,0.334
601162,1.548
600267,1.336
002811,0.943
600648,0.736
600565,0.631
000637,1.029
000025,1.133
603518,1.05
601377,1.894
603357,0.871
603739,0.86
002633,0.759
002635,1.779
000020,1.199
002792,0.941
603603,1.823
600590,1.098
000428,1.296
002762,1.303
600731,0.067
600894,1.047
600839,0.882
002472,0.777
603533,1.517
000952,0.578
603388,0.562
002931,1.45
002836,1.08
600291,1.412
002886,1.517
600222,0.935
000666,0.815
600621,1.692
601890,0.444
000538,1.014
603116,1.177
002008,1.118
600797,1.054
002902,1.211
600557,0.72
002471,0.929
002440,0.964
603030,1.385
002277,1.415
603566,0.954
603639,0.812
601618,0.998
600869,0.757
603045,1.14
603969,0.997
600130,1.258
603079,0.925
003003,1.402
603195,0.9
600292,0.816
000005,0.904
002628,0.752
002452,1.19
002960,0.941
601101,0.816
000050,1.372
600857,0.297
002395,0.487
600666,0.974
002930,1.697
600971,0.905
000839,0.783
600566,0.8
603766,1.417
000767,1.084
601366,0.628
002678,0.634
002523,0.852
000737,0.167
603587,1.412
002820,0.798
600110,1.182
600039,0.382
603299,1.502
000065,1.034
002514,1.136
002198,0.915
000779,0.581
600875,1.964
002933,1.087
002603,1.181
603922,0.02
002053,0.909
002719,0.274
000584,0.49
603577,0.825
002685,0.783
002340,1.443
002922,1.224
603678,0.625
603950,0.805
002484,0.897
601811,0.624
600562,1.127
600983,1.438
601011,0.573
600536,1.601
603329,0.985
002147,0.213
002665,1.422
603790,0.862
601958,1.006
000623,1.32
002183,1.895
600449,1.358
002915,1.282
002554,0.946
002121,0.784
000682,0.801
603266,0.914
600865,1.412
603298,0.983
600990,0.902
600594,1.101
000416,1.76
600848,0.862
000421,1.088
002199,1.443
000899,0.279
603330,1.097
002780,0.8
002302,0.935
600506,1.45
600519,1.186
600775,1.137
002753,0.781
605336,1.684
002842,1.243
603315,0.251
000662,0.842
603530,1.161
603139,0.706
002357,0.835
603776,0.946
603991,0.748
603797,0.67
600323,0.976
600285,1.287
002548,1.162
600156,0.696
600161,0.807
002767,0.67
603356,0.871
603806,0.879
600058,1.206
603348,1.556
002660,1.421
002672,0.495
600055,1.666
600143,1.775
002474,0.972
000949,1.148
002917,0.961
000657,1.339
603043,0.748
600116,0.582
002259,-0.452
603880,1.164
000863,0.539
605118,1.319
000918,0.968
603232,1.619
600651,0.097
000159,1.094
603590,1.076
600084,0.375
002663,0.853
002356,0.556
600789,1.323
600312,1.228
002519,1.188
600778,1.218
600359,1.28
002217,1.217
601519,2.202
601179,1.484
601800,0.78
600978,0.458
600366,0.91
603028,0.449
603289,1.145
000685,1.379
603713,1.086
002588,1.346
002039,0.359
603868,0.601
600879,1.108
601069,0.834
600483,0.519
600570,1.228
002041,0.91
601789,0.932
600998,0.398
002928,1.639
600539,0.223
603689,0.95
603499,1.612
603693,1.394
601616,0.962
002455,0.53
002489,1.356
002221,1.25
600446,1.348
600184,1.256
600150,0.756
002229,0.749
600707,1.353
002654,1.234
000977,1.385
000751,0.872
600215,0.708
002918,0.835
603305,1.027
601929,0.875
601611,1.177
002205,0.926
600776,0.985
600982,0.799
002170,0.907
002887,0.823
002929,1.018
000525,0.974
603115,0.74
605123,1.117
603000,0.991
601236,1.31
000425,1.277
002896,0.697
600604,1.224
002893,0.745
000928,0.914
600647,0.998
601199,1.014
002606,0.883
600662,1.097
601669,1.02
605166,0.734
603165,0.69
002570,1.218
000607,0.842
600874,0.737
002697,1.426
601138,0.744
600448,0.566
002864,0.633
000546,0.612
002832,0.986
002848,1.016
600822,1.496
002935,0.615
600579,0.818
603358,0.585
600824,0.552
600169,0.671
002293,0.997
002873,0.999
000561,1.086
002879,1.026
002358,0.827
000882,0.765
002688,1.379
000426,1.891
603389,0.585
002421,0.893
600198,1.18
600517,1.021
002049,1.878
002264,0.837
000753,0.997
600488,0.549
000501,1.566
002761,0.595
002069,1.189
603887,1.24
002150,1.356
000529,1.266
002696,0.617
002152,1.583
000592,1.274
000786,0.74
600227,0.912
000599,0.786
600311,0.676
600819,0.705
600218,1.213
002397,0.964
603595,1.152
603786,0.743
002897,1.578
603090,1.13
002694,1.121
605218,1.359
603185,1.828
603327,1.245
600742,1.352
600781,0.529
600661,0.543
002467,1.026
603728,1.517
603717,0.926
603559,0.666
002491,1.066
603029,1.042
002275,0.83
600066,1.048
600260,1.138
600552,1.788
002986,1.02
000722,0.877
600866,0.967
000060,1.788
002984,0.737
002923,1.065
603716,0.678
002493,0.529
600655,1.211
002667,0.839
600178,2.666
600836,0.224
603196,1.283
603157,0.956
603159,0.492
002287,1.363
002992,1.582
600581,1.384
600739,1.015
603105,1.267
002763,0.794
002981,0.983
603838,0.517
603700,0.609
600679,0.615
600085,0.696
000889,1.72
603815,1.838
600597,1.578
000910,1.483
603890,1.682
600600,0.877
600378,0.689
000413,0.799
603568,0.326
601700,1.042
002204,1.217
000422,0.256
002321,1.026
603938,1.204
002411,1.026
603811,0.754
601918,0.998
002631,0.456
600722,1.764
002137,1.368
002942,1.198
601168,2.158
000958,1.092
600882,1.191
000697,1.13
601515,0.827
600620,1.265
002268,1.256
002338,1.615
603956,0.76
000521,0.143
600336,0.644
002495,1.036
600234,-0.034
002830,1.171
600090,0.392
600059,1.796
002376,0.854
002374,0.989
600398,0.695
600796,1.067
603696,1.19
002877,1.204
002900,1.226
000948,0.943
002422,0.984
603843,1.059
002468,0.815
002432,1.57
603609,1.185
601898,0.929
002308,1.617
600984,1.228
600712,1.415
603277,1.669
000639,1.433
600833,0.982
002869,1.365
000776,1.784
002999,1.356
002160,2.227
600482,0.739
601066,1.782
600072,0.744
002562,0.823
002488,2.511
603260,1.153
002518,1.311
600480,1.006
000544,0.958
603978,1.172
601311,1.791
000723,0.749
600179,0.544
002498,1.437
002740,1.098
000815,0.912
600770,1.411
002166,1.332
000932,1.269
000566,0.349
002505,1.093
603123,1.515
002717,0.569
002898,1.116
600318,2.612
600568,0.761
002388,1.143
000603,1.945
002947,1.149
600284,0.66
002297,0.673
000663,0.263
000729,0.298
600769,0.855
600851,1.257
600343,1.108
000935,0.72
603101,0.126
002791,0.788
601139,1.038
