expected_return,volatility,sharpe,skew,kurtosis,jijin_name
-0.21131786878643793,0.4618596188376152,-0.4683628097447786,0.20848690152430338,-0.5847589475028867,富国中证煤炭指数分级
-0.21131786878643793,0.4618596188376152,-0.4683628097447786,0.2843701776796838,-1.1194566370651042,富国中证煤炭指数分级
-0.21131786878643793,0.4618596188376152,-0.4683628097447786,0.24968010554325132,-0.500210930626829,富国中证煤炭指数分级
-0.21131786878643793,0.4618596188376152,-0.4683628097447786,0.29317612935699655,-0.9120990610240707,富国中证煤炭指数分级
-0.21131786878643793,0.4618596188376152,-0.4683628097447786,0.1317347390568402,-0.7734782411159182,富国中证煤炭指数分级
-0.21131786878643793,0.4618596188376152,-0.4683628097447786,0.586409015909524,0.15959119195040206,富国中证煤炭指数分级
-0.21131786878643793,0.4618596188376152,-0.4683628097447786,0.44806046409245476,-0.5751916261533494,富国中证煤炭指数分级
-0.21131786878643793,0.4618596188376152,-0.4683628097447786,-0.057444860181053985,-0.7149669080761001,富国中证煤炭指数分级
-0.21131786878643793,0.4618596188376152,-0.4683628097447786,-0.4774523006774012,-0.587131668003213,富国中证煤炭指数分级
-0.21131786878643793,0.4618596188376152,-0.4683628097447786,-0.4019212546686665,-0.42684582667668414,富国中证煤炭指数分级
0.31976812370502183,0.2422635663159676,1.2992796584794413,1.9225340394873358,3.404980463382576,东方红中证竞争力指数A
0.31976812370502183,0.2422635663159676,1.2992796584794413,0.9192555351701053,0.05154328110348061,东方红中证竞争力指数A
0.31976812370502183,0.2422635663159676,1.2992796584794413,0.5387961290812512,-0.6287712849059264,东方红中证竞争力指数A
0.31976812370502183,0.2422635663159676,1.2992796584794413,0.1808446165528341,-1.0359194213677392,东方红中证竞争力指数A
0.31976812370502183,0.2422635663159676,1.2992796584794413,1.3204111187082643,0.8697400289684292,东方红中证竞争力指数A
0.31976812370502183,0.2422635663159676,1.2992796584794413,2.3848512684301215,6.3138867713469,东方红中证竞争力指数A
0.31976812370502183,0.2422635663159676,1.2992796584794413,-0.0865428371928518,-0.9538942186279171,东方红中证竞争力指数A
0.31976812370502183,0.2422635663159676,1.2992796584794413,0.07437414126439003,-1.3976757222268874,东方红中证竞争力指数A
0.31976812370502183,0.2422635663159676,1.2992796584794413,-0.01522748351979471,-1.1858047154852736,东方红中证竞争力指数A
0.31976812370502183,0.2422635663159676,1.2992796584794413,1.858936164695727,3.695837054599374,东方红中证竞争力指数A
0.38111413285089335,0.23051140182277388,1.6316508852783973,0.46350739529362645,-0.9964401528626752,鹏华沪深300指数增强
0.38111413285089335,0.23051140182277388,1.6316508852783973,1.7672117104268308,3.003263679163381,鹏华沪深300指数增强
0.38111413285089335,0.23051140182277388,1.6316508852783973,1.1218691206813178,-0.1576676081707471,鹏华沪深300指数增强
0.38111413285089335,0.23051140182277388,1.6316508852783973,0.3508615818859611,-1.2737113076573023,鹏华沪深300指数增强
0.38111413285089335,0.23051140182277388,1.6316508852783973,0.7742794100720053,-0.9716653168123699,鹏华沪深300指数增强
0.38111413285089335,0.23051140182277388,1.6316508852783973,0.8721589632335793,-0.7032303626911198,鹏华沪深300指数增强
0.38111413285089335,0.23051140182277388,1.6316508852783973,0.4488259860235793,-1.107252589913077,鹏华沪深300指数增强
0.38111413285089335,0.23051140182277388,1.6316508852783973,-0.18842960092791886,-1.1494995419989882,鹏华沪深300指数增强
0.38111413285089335,0.23051140182277388,1.6316508852783973,0.44639100902640383,-1.046726354004342,鹏华沪深300指数增强
0.38111413285089335,0.23051140182277388,1.6316508852783973,0.27783915650304036,-0.8994329936486154,鹏华沪深300指数增强
0.38111413285089335,0.23051140182277388,1.6316508852783973,0.9387373900410814,-0.09513439111251998,鹏华沪深300指数增强
0.38111413285089335,0.23051140182277388,1.6316508852783973,-0.34786514207240155,-1.1264844296085295,鹏华沪深300指数增强
0.38111413285089335,0.23051140182277388,1.6316508852783973,0.5376064212054558,-0.08763157160332868,鹏华沪深300指数增强
0.38111413285089335,0.23051140182277388,1.6316508852783973,0.7818135909808968,-0.11812740797761023,鹏华沪深300指数增强
0.38111413285089335,0.23051140182277388,1.6316508852783973,0.3608465778731734,-0.5362693620393184,鹏华沪深300指数增强
0.21146282160768454,0.21785672851501223,0.9476999999724931,0.6769536598806574,-0.5182395635589905,中金中证优选300指数(LOF)A
0.21146282160768454,0.21785672851501223,0.9476999999724931,0.31278281936008606,-1.470979824103268,中金中证优选300指数(LOF)A
0.21146282160768454,0.21785672851501223,0.9476999999724931,2.2339305876307995,4.890476806302295,中金中证优选300指数(LOF)A
0.21146282160768454,0.21785672851501223,0.9476999999724931,0.6226025681586271,-1.0098276171494216,中金中证优选300指数(LOF)A
0.21146282160768454,0.21785672851501223,0.9476999999724931,0.9314786911523701,-0.03717468715216343,中金中证优选300指数(LOF)A
0.21146282160768454,0.21785672851501223,0.9476999999724931,0.8069799813513215,-0.6755255668085862,中金中证优选300指数(LOF)A
0.21146282160768454,0.21785672851501223,0.9476999999724931,1.5695621777570512,1.6464195056684003,中金中证优选300指数(LOF)A
0.21146282160768454,0.21785672851501223,0.9476999999724931,0.31334020077734687,-1.3051317995990483,中金中证优选300指数(LOF)A
0.21146282160768454,0.21785672851501223,0.9476999999724931,0.02965320251438946,-1.3881362491552267,中金中证优选300指数(LOF)A
0.21146282160768454,0.21785672851501223,0.9476999999724931,0.3912236233680526,-1.3456023638810768,中金中证优选300指数(LOF)A
0.3385323312866696,0.2481154083551159,1.3442628714509357,0.565686306237681,-0.33358652621485696,博时沪深300指数C
